id,businessName,fullAddress,streetAddress,city,state,stateFull,zip,country,phone,website,websiteTitle,latitude,longitude,source,certifiedTech,nearestFranchise,distanceToFranchise
390,ExploreUSA RV Supercenter - Katy,"27809 Katy Fwy,, Katy, Texas 77494, United States","27809 Katy Fwy, ",Katy,TX,Texas,77494,US,(346) 471-5710,https://www.bluecompassrv.com/locations/texas/katy?utm_source=google-gmb&utm_medium=organic&utm_campaign=katy,www.bluecompassrv.com/locations/texas/katy?utm_source=google-gmb&utm_medium=organic&utm_campaign=katy,29.776119,-95.853668,RVTI,true,"Fireside Manvel, TX",36.8
391,ExploreUSA RV Supercenter - Rockport,"302 West Market Street, Rockport, Texas 78382, United States",302 West Market Street,Rockport,TX,Texas,78382,US,,,,28.023514,-97.062196,RVTI,true,"Fireside Corpus Christi, TX",25.6
392,Blue Compass - San Antonio,"3115 SW Loop 410, San Antonio, Texas 78227, United States",3115 SW Loop 410,San Antonio,TX,Texas,78227,US,210-673-4678,,,29.398931,-98.650788,RVTI,true,"Fireside New Braunfels, TX",38
393,ExploreUSA RV Supercenters - Buda,"15855 South Interstate 35 Frontage Road, Buda, Texas 78610, United States",15855 South Interstate 35 Frontage Road,Buda,TX,Texas,78610,US,,,,30.076579,-97.823437,RVTI,true,"Fireside Austin, TX",14
394,ExploreUSA RV Supercenter - Seguin,"3637 West Highway 90, Sequin, Texas 78155, United States",3637 West Highway 90,Sequin,TX,Texas,78155,US,830-303-2040,,,29.550955,-98.037544,RVTI,true,"Fireside Austin, TX",52.5
395,ExploreUSA RV Supercenter - Silsbee - Beaumont North,"1000 HWY 327 E, Silsbee, Texas 77656, United States",1000 HWY 327 E,Silsbee,TX,Texas,77656,US,(409) 385-5689,https://www.exploreusa.com/locations/beaumont-north?utm_source=google-gmb-appts&utm_medium=organic&utm_campaign=exploreusabeaumontnorth,www.exploreusa.com/locations/beaumont-north?utm_source=google-gmb-appts&utm_medium=organic&utm_campaign=exploreusabeaumontnorth,30.348879,-94.190747,RVTI,true,"Fireside Livingston, TX",50.8
396,ExploreUSA RV Supercenter - Tyler,"10926 US Highway 69 North, Tyler, Texas 75706, United States",10926 US Highway 69 North,Tyler,TX,Texas,75706,US,,,,32.423252,-95.3583,RVTI,true,"Fireside Gladewater, TX",25.5
397,EXPRESS FLEET AND RV SERVICES INC,"4359 County Road 218, Middleburg, Florida 32068, United States",4359 County Road 218,Middleburg,FL,Florida,32068,US,1 904 708 1673,http://www.expressfleetandrv.com,www.expressfleetandrv.com,30.06222,-81.898686,RVTI,true,"Fireside St. Augustine, FL",36.8
399,Felton's RV Service,"1321 Riggs Rd, Houston, Texas 77022, United States",1321 Riggs Rd,Houston,TX,Texas,77022,US,713-695-0067,,,29.824331,-95.382271,RVTI,true,"Fireside Livingston, TX",66.9
401,Five Bears RV Service LLC,"2N238 Francis Road, Maple Park, Illinois 60151, United States",2N238 Francis Road,Maple Park,IL,Illinois,60151,US,6309997239,https://fivebearsrvservice.com/,fivebearsrvservice.com,41.900459,-88.518753,RVTI,true,"Fireside Kenosha, WI",59.2
404,Fort Wort Trailer Supply LLC,"3923 Lake Oaks Circle, Fort Worth, Texas 76108, United States",3923 Lake Oaks Circle,Fort Worth,TX,Texas,76108,US,,https://fortworthtrailersupply.com,fortworthtrailersupply.com,32.810501,-97.503388,RVTI,true,"Fireside Fort Worth, TX",10.7
409,Fretz RV,"3479 Bethlehem Pike, Souderton, Pennsylvania 18964, United States",3479 Bethlehem Pike,Souderton,PA,Pennsylvania,18964,US,215-723-3121,,,40.318575,-75.303207,RVTI,true,"Fireside Lancaster, PA",56.4
410,Fuller Motorhome Rentals,"150 Shrewsbury St, Boylston, Massachusetts 01505, United States",150 Shrewsbury St,Boylston,MA,Massachusetts,01505,US,+1 5088 692905,,,42.334547,-71.731454,RVTI,true,"Fireside North Attleboro, MA",32.5
412,Fun Town RV - Cleburne,"2200 E. Business Hwy 67, Cleburne, Texas 76031, United States",2200 E. Business Hwy 67,Cleburne,TX,Texas,76031,US,817-645-8100,https://www.funtownrv.com,www.funtownrv.com,32.403262,-97.275397,RVTI,true,"Fireside Fort Worth, TX",24.6
413,Fun Town RV - Houston,"6767 U.S. 59, Wharton, Texas 77488, United States",6767 U.S. 59,Wharton,TX,Texas,77488,US,9792713400,,,29.365851,-96.089605,RVTI,true,"Fireside Manvel, TX",44.5
414,Fun Town RV - Waco,"777 Enterprise Blvd, Hewitt, Texas 76643, United States",777 Enterprise Blvd,Hewitt,TX,Texas,76643,US,888-418-0519,http://www.funtownrvwaco.com/,www.funtownrvwaco.com,31.432755,-97.189955,RVTI,true,"Fireside Waco, TX",8.4
415,Gander RV (Camping World of Mesa),"2222 E Main Street, Mesa, Arizona 85213, United States",2222 E Main Street,Mesa,AZ,Arizona,85213,US,480-964-6616,https://www.campingworld.com,www.campingworld.com,33.418044,-111.784569,RVTI,true,"Fireside Apache Junction, AZ",13.6
416,Gander RV & Outdoors - Hamburg,"20 Industrial Drive, Hamburg, Pennsylvania 19526, United States",20 Industrial Drive,Hamburg,PA,Pennsylvania,19526,US,,https://WWW.BOATNRV.COM,WWW.BOATNRV.COM,40.560494,-75.996483,RVTI,true,"Fireside Lancaster, PA",39.6
419,Gander RV & Outdoors of DeKalb,"350 West Lincoln Highway, Cortland, Illinois 60112, United States",350 West Lincoln Highway,Cortland,IL,Illinois,60112,US,(815) 756-9438,http://www.holidayhour.com/,www.holidayhour.com,41.91617,-88.701517,RVTI,true,"Fireside Kenosha, WI",64.5
420,Gander RV & Outdoors of Denver,"9870 West 48th Ave S, Wheat Ridge, Colorado 80033, United States",9870 West 48th Ave S,Wheat Ridge,CO,Colorado,80033,US,303-431-2211,,,39.783094,-105.108027,RVTI,true,"Fireside Arvada, CO",1.7
421,Gander RV & Outdoors of Forest Lake,"14640 West Freeway Drive, Columbus, Minnesota 55025, United States",14640 West Freeway Drive,Columbus,MN,Minnesota,55025,US,,,,45.23524,-93.031166,RVTI,true,"Fireside Buffalo, MN",41.3
429,Gander RV of Statesville,"1220 Morland Drive, Statesville, North Carolina 28677, United States",1220 Morland Drive,Statesville,NC,North Carolina,28677,US,704-883-8078,http://www.campingworld.com,www.campingworld.com,35.765947,-80.861472,RVTI,true,"Fireside Concord, NC",29.3
430,Gander RV of Thornburg,"6101 Mallard Road, Thornburg, Virginia 22565, United States",6101 Mallard Road,Thornburg,VA,Virginia,22565,US,888-258-5755,,,38.126052,-77.512853,RVTI,true,"Fireside Woodbridge, VA",39.4
431,Gander RV of West Hatfield,"188 West Street (Route 5), West Hatfield, Massachusetts 01088, United States",188 West Street (Route 5),West Hatfield,MA,Massachusetts,01088,US,413-247-3144,https://www.diamondrv.com,www.diamondrv.com,42.390687,-72.632603,RVTI,true,"Fireside North Attleboro, MA",72.8
432,Gary's RV Service,"1229 S Church St, Rockport, Texas 78382, United States",1229 S Church St,Rockport,TX,Texas,78382,US,361-205-2550,,,28.011871,-97.058432,RVTI,true,"Fireside Corpus Christi, TX",25.3
433,General RV Center - Birch Run,"12410 Dixie Hwy, Birch Run, Michigan 48415, United States",12410 Dixie Hwy,Birch Run,MI,Michigan,48415,US,,,,43.24439,-83.76681,RVTI,true,"Fireside Lansing, MI",53.3
435,General RV Center - Clarkston,"8665 Dixie Highway, Clarkston, Michigan 48348, United States",8665 Dixie Highway,Clarkston,MI,Michigan,48348,US,,,,42.742661,-83.460686,RVTI,true,"Fireside Lansing, MI",55.6
436,General RV Center - Dover,"13396 E US Highway 92, Dover, Florida 33527, United States",13396 E US Highway 92,Dover,FL,Florida,33527,US,813-305-2500,http://www.generalrv.com,www.generalrv.com,28.022334,-82.225029,RVTI,true,"Fireside Bradenton, FL",42
437,General RV Center - Draper Supercenter,"14295 Minuteman Drive, Draper, Utah 84020, United States",14295 Minuteman Drive,Draper,UT,Utah,84020,US,801-307-1070,,,40.492355,-111.889633,RVTI,true,"Fireside Layton, UT",39.5
438,General RV Center - Huntley,"14000 Automall Dr, Huntley, Illinois 60142, United States",14000 Automall Dr,Huntley,IL,Illinois,60142,US,+1 8476 695570,,,42.123334,-88.4297,RVTI,true,"Fireside Kenosha, WI",44.5
439,General RV Center - Jacksonville,"1577 Wells Rd, Orange Park, Florida 32073, United States",1577 Wells Rd,Orange Park,FL,Florida,32073,US,904-458-3000,,,30.190285,-81.71756,RVTI,true,"Fireside St. Augustine, FL",31.6
440,General RV Center Mid-Atlantic,"12195 Harley Club Drive, Ashland, Virginia 23005, United States",12195 Harley Club Drive,Ashland,VA,Virginia,23005,US,804-412-4160,,,37.729959,-77.453999,RVTI,true,"Fireside Woodbridge, VA",65.1
442,General RV Center - North Canton,"3063 Greensburg Road, North Canton, Ohio 44720, United States",3063 Greensburg Road,North Canton,OH,Ohio,44720,US,,,,40.929549,-81.435219,RVTI,true,"Fireside New Philadelphia, OH",30.4
443,General RV Center - Ocala,"13150 Southwest 16th Avenue, Ocala, Florida 34473, United States",13150 Southwest 16th Avenue,Ocala,FL,Florida,34473,US,352-653-1900,https://www.generalrv.com,www.generalrv.com,29.030869,-82.157544,RVTI,true,"Fireside Longwood, FL",54.5
444,General RV Center - Wayland,"476 Reno Drive, Wayland, Michigan 49348, United States",476 Reno Drive,Wayland,MI,Michigan,49348,US,269-792-9118,,,42.670117,-85.659274,RVTI,true,"Fireside Grandville, MI",17.4
445,General RV Center GT7 - Wixom,"25000 Assembly Park Drive, Wixom, Michigan 48393, United States",25000 Assembly Park Drive,Wixom,MI,Michigan,48393,US,248-349-0900,,,42.500903,-83.543014,RVTI,true,"Fireside Lansing, MI",53.9
446,General RV - Winter Garden,"12705 W. Colonial Drive, Winter Garden, Florida 34743, United States",12705 W. Colonial Drive,Winter Garden,FL,Florida,34743,US,,,,28.551784,-81.569194,RVTI,true,"Fireside Lithia, FL",61.5
448,Gerzeny's R.V. World- Lakeland,"2110 Tamiami Trl N, Nokomis, Florida 34275, United States",2110 Tamiami Trl N,Nokomis,FL,Florida,34275,US,,,,27.153922,-82.467443,RVTI,true,"Fireside Bradenton, FL",24.7
449,Gerzeny's RV World- Nokomis,"2110 N Tamiami Trail, Nokomis, Florida 34275, United States",2110 N Tamiami Trail,Nokomis,FL,Florida,34275,US,941-966-2182,https://www.rvworldinc.com,www.rvworldinc.com,27.153926,-82.467462,RVTI,true,"Fireside Bradenton, FL",24.7
451,Giant Recreation World RV- Daytona,"280 Destination Dayton Ln, Ormond Beach, Florida 32174, United States",280 Destination Dayton Ln,Ormond Beach,FL,Florida,32174,US,386-673-1615,,,29.343473,-81.132366,RVTI,true,"Fireside Longwood, FL",46
460,Great American RV - Calera,"1150 George Roy Parkway, Calera, Alabama 35040, United States",1150 George Roy Parkway,Calera,AL,Alabama,35040,US,205 236 1383,,,33.149373,-86.766474,RVTI,true,"Fireside Gadsden, AL",74.1
461,Great American RV - DeFuniak Springs,"328 Green Acres Drive, DeFuniak Springs, Florida 32425, United States",328 Green Acres Drive,DeFuniak Springs,FL,Florida,32425,US,844-271-9575,https://greatamericanrv.com/,greatamericanrv.com,30.731305,-86.3597,RVTI,true,"Fireside Pensacola, FL",55.3
470,Harberson RV Pinellas,"17028 US 19 North, Clearwater, Florida 33764, United States",17028 US 19 North,Clearwater,FL,Florida,33764,US,,https://harbersonrv-pinellas.com/,harbersonrv-pinellas.com,27.926982,-82.731385,RVTI,true,"Fireside Bradenton, FL",31.1
471,Harbison Operations Consulting,"2212 Knob Hill Drive, Corinth, Texas 76210, United States",2212 Knob Hill Drive,Corinth,TX,Texas,76210,US,(940) 206-7528,,,33.157643,-97.074622,RVTI,true,"Fireside Fort Worth, TX",31.5
474,"Heart of Texas RV Pros, LLC - Mobile Service","4068 Paramount Parkway,, TEMPLE, Texas 76502, United States","4068 Paramount Parkway, ",TEMPLE,TX,Texas,76502,US,844-2RV-PROS,https://Hotrvpros.com,Hotrvpros.com,31.048804,-97.330289,RVTI,true,"Fireside Austin, TX",59.3
476,"Highland Mobile RV Repair, LLC","415 North Main Street, Plainfield, Connecticut 06354, United States",415 North Main Street,Plainfield,CT,Connecticut,06354,US,860-564-5406,,,41.718765,-71.869993,RVTI,true,"Fireside North Attleboro, MA",32.9
480,Hilltop Trailer Sales - Twin Cities (HQ),"7810 University Avenue NE, Fridley, Minnesota 55432, United States",7810 University Avenue NE,Fridley,MN,Minnesota,55432,US,763-571-9103,http://www.hilltoptrailers.com/,www.hilltoptrailers.com,45.109938,-93.265002,RVTI,true,"Fireside Buffalo, MN",30
481,HMRVI Corporation,"5753 HIGHWAY 85 N #722, CRESTVIEW, Florida 32536, United States",5753 HIGHWAY 85 N #722,CRESTVIEW,FL,Florida,32536,US,(850) 585-1811,,,30.799564,-86.555172,RVTI,true,"Fireside Pensacola, FL",47.2
482,Holiday World of Houston,"28909 Katy Freeway, Katy, Texas 77494, United States",28909 Katy Freeway,Katy,TX,Texas,77494,US,281-371-7200,http://hwhrv.com/,hwhrv.com,29.775837,-95.868677,RVTI,true,"Fireside Manvel, TX",37.5
483,Holiday World of Houston - South,"1231 Gulf Freeway S, League City, Texas 77573, United States",1231 Gulf Freeway S,League City,TX,Texas,77573,US,281-724-2050,,,29.491408,-95.108477,RVTI,true,"Fireside Manvel, TX",15.1
486,"InRVation, LLC","106 Rainbow Drive #681, Livingston, Texas 77399, United States",106 Rainbow Drive #681,Livingston,TX,Texas,77399,US,501-940-9831,,,30.645111,-94.873935,RVTI,true,"Fireside Livingston, TX",5.8
489,"JNRRIDER, LLC","2206 Bryan Drive, High Ridge, Missouri 63049, United States",2206 Bryan Drive,High Ridge,MO,Missouri,63049,US,3146406903,https://www.pullthroughsites.com,www.pullthroughsites.com,38.480737,-90.531863,RVTI,true,"Fireside Collinsville, IL",32.3
492,Johnston RV Center - Culman,"273 Schwaiger Road, Cullman, Alabama 35055, United States",273 Schwaiger Road,Cullman,AL,Alabama,35055,US,(256) 775-9011,https://johnstonrvcenter.com,johnstonrvcenter.com,34.111131,-86.865279,RVTI,true,"Fireside Gadsden, AL",49.6
494,Keystone RV Center,"1547 Ins Court, Hagerstown, Maryland 21740, United States",1547 Ins Court,Hagerstown,MD,Maryland,21740,US,,,,39.641763,-77.719993,RVTI,true,"Fireside Cumberland, MD",55.5
495,Keystone RV Center - Greencastle,"15799 Young Rd, Greencastle, Pennsylvania 17225, United States",15799 Young Rd,Greencastle,PA,Pennsylvania,17225,US,717-597-0939,https://www.keystonervcenter.com,www.keystonervcenter.com,39.722485,-77.733405,RVTI,true,"Fireside Cumberland, MD",54.9
496,Krenek Motors Inc,"6542 Ryno Road, Coloma, Michigan 04903, United States",6542 Ryno Road,Coloma,MI,Michigan,04903,US,(269) 468-9819,,,42.177336,-86.299003,RVTI,true,"Fireside Grandville, MI",57.5
497,Kroubetz Lakeside Campers,"351 Highway 60 East, Lake Crystal, Minnesota 56055, United States",351 Highway 60 East,Lake Crystal,MN,Minnesota,56055,US,(507) 726-6454,,,44.114171,-94.21389,RVTI,true,"Fireside Buffalo, MN",75
498,Lakeshore RV Center,"3555 Apple Avenue, Muskegon, Michigan 49442, United States",3555 Apple Avenue,Muskegon,MI,Michigan,49442,US,231-928-5473,,,43.234275,-86.156064,RVTI,true,"Fireside Grandville, MI",30
499,"La Mesa RV Center, Inc. - Mesa","1740 South Mesa Drive, Mesa, Arizona 85210, United States",1740 South Mesa Drive,Mesa,AZ,Arizona,85210,US,480-615-5000,,,33.384023,-111.826384,RVTI,true,"Fireside Apache Junction, AZ",16.1
500,"La Mesa RV Center, Inc. - Port St Lucie","8650 NW LTC Parkway, Port Saint Lucie, Florida 34986, United States",8650 NW LTC Parkway,Port Saint Lucie,FL,Florida,34986,US,407-342-9058,,,27.36266,-80.412961,RVTI,true,"Fireside Okeechobee, FL",26.9
502,La Mesa RV Center Davis - RV Services Only,"5200 Chiles Road, Davis, California 95612, United States",5200 Chiles Road,Davis,CA,California,95612,US,800-496-8778,,,38.554257,-121.68543,RVTI,true,"Fireside Santa Rosa, CA",56.2
503,La Mesa RV Center - Fort Myers,"9650 Kelly Tractor Dr., Ft. Myers, Florida 33905, United States",9650 Kelly Tractor Dr.,Ft. Myers,FL,Florida,33905,US,239-271-3350,,,26.660555,-81.797487,RVTI,true,"Fireside Okeechobee, FL",72
504,La Mesa RV Center - Orlando (Sanford),"4441 Orange Blvd, Sanford, Florida 32771, United States",4441 Orange Blvd,Sanford,FL,Florida,32771,US,407-710-4800,,,28.828589,-81.327855,RVTI,true,"Fireside Longwood, FL",8.7
505,La Mesa RV Center - Phoenix,"7525 W McDowell Rd, Phoenix, Arizona 85035, United States",7525 W McDowell Rd,Phoenix,AZ,Arizona,85035,US,(623) 295-3000,https://www.lamesarv.com/phoenix-west-motorhomes-rvs?utm_source=Google&utm_medium=GMB&utm_content=GMB-Phx,www.lamesarv.com/phoenix-west-motorhomes-rvs?utm_source=Google&utm_medium=GMB&utm_content=GMB-Phx,33.464115,-112.221772,RVTI,true,"Fireside Apache Junction, AZ",38.9
508,Larry's RV LLC,"2501 Lansing Ave, Jackson, Michigan 49202, United States",2501 Lansing Ave,Jackson,MI,Michigan,49202,US,+1 5179 900336,,,42.279118,-84.413067,RVTI,true,"Fireside Lansing, MI",32.2
509,Lazydays of Council Bluffs,"2140 South 35th Street, Council Bluffs, Iowa 51501, United States",2140 South 35th Street,Council Bluffs,IA,Iowa,51501,US,712-717-7839,https://www.lazydays.com/,www.lazydays.com,41.242036,-95.898889,RVTI,true,"Fireside Omaha, NE",2.1
510,Lazydays RV Headquarters,"6130 Lazy Days Boulevard, Seffner, Florida 33584, United States",6130 Lazy Days Boulevard,Seffner,FL,Florida,33584,US,,https://www.lazydays.com/,www.lazydays.com,28.007757,-82.308813,RVTI,true,"Fireside Bradenton, FL",38.7
511,Lazydays RV of Denver (Johnstown),"4777 Marketplace Drive, Johnstown, Colorado 80534, United States",4777 Marketplace Drive,Johnstown,CO,Colorado,80534,US,970-699-4932,https://www.lazydays.com,www.lazydays.com,40.359711,-104.980564,RVTI,true,"Fireside Arvada, CO",38.9
512,General RV Center - Longmont,"10400 East I-25 Frontage Road, Longmont, Colorado 80504, United States",10400 East I-25 Frontage Road,Longmont,CO,Colorado,80504,US,(970) 500-5895,https://www.generalrv.com/rv-dealer/denver-colorado,www.generalrv.com/rv-dealer/denver-colorado,40.152454,-104.977582,RVTI,true,"Fireside Arvada, CO",24.9
514,Lazydays RV of Knoxville (Strawberry Plains),"835 Huckleberry Springs Rd, Knoxville, Tennessee 37924, United States",835 Huckleberry Springs Rd,Knoxville,TN,Tennessee,37924,US,865-666-0321,https://www.lazydays.com/,www.lazydays.com,36.004757,-83.769456,RVTI,true,"Fireside Asheville, NC",73.9
515,Lazydays RV of Knoxville (Turkey Creek),"11730 Snyder Road, Knoxville, Tennessee 39732, United States",11730 Snyder Road,Knoxville,TN,Tennessee,39732,US,(865) 433-6963,https://www.lazydays.com/,www.lazydays.com,35.900684,-84.170604,RVTI,true,"Fireside Blue Ridge, GA",72.2
517,Lazydays RV of Milwaukee,"390 South Sylvania Avenue, Sturtevant, Wisconsin 53177, United States",390 South Sylvania Avenue,Sturtevant,WI,Wisconsin,53177,US,262-888-4261,https://www.lazydays.com/,www.lazydays.com,42.729579,-87.956232,RVTI,true,"Fireside Kenosha, WI",12.1
518,Lazydays RV of Minneapolis (Ramsey),"8390 Highway 10 NW, Ramsey, Minnesota 55303, United States",8390 Highway 10 NW,Ramsey,MN,Minnesota,55303,US,763-363-0415,https://www.lazydays.com,www.lazydays.com,45.235714,-93.478995,RVTI,true,"Fireside Buffalo, MN",19.7
519,Lazydays RV of Nashville (Murfreesboro),"1005 Beasie Road, Murfreesboro, Tennessee 37128, United States",1005 Beasie Road,Murfreesboro,TN,Tennessee,37128,US,629-275-1888,https://www.lazydays.com/,www.lazydays.com,35.80532,-86.47311,RVTI,true,"Fireside Huntsville, AL",74.5
520,Lazydays RV of Phoenix (Mesa),"2260 East Main Street, Mesa, Arizona 85213, United States",2260 East Main Street,Mesa,AZ,Arizona,85213,US,480-879-2986,https://www.lazydays.com/,www.lazydays.com,33.416479,-111.781328,RVTI,true,"Fireside Apache Junction, AZ",13.4
521,Lazydays RV of Phoenix (Surprise),"12630 North Autoshow Avenue, Surprise, Arizona 85388, United States",12630 North Autoshow Avenue,Surprise,AZ,Arizona,85388,US,480-956-8749,,,33.601795,-112.422062,RVTI,true,"Fireside Apache Junction, AZ",51.9
524,Lazydays RV of Tampa,"6130 Lazy Days Blvd, Seffner, Florida 33584-2968, United States",6130 Lazy Days Blvd,Seffner,FL,Florida,33584-2968,US,(813) 906-5278,https://www.lazydays.com/,www.lazydays.com,28.007757,-82.308813,RVTI,true,"Fireside Bradenton, FL",38.7
530,Leach Camper Sales - Lincoln,"2727 Cornhusker Hwy., Lincoln, Nebraska 68504, United States",2727 Cornhusker Hwy.,Lincoln,NE,Nebraska,68504,US,402-466-8581,http://www.leachrv.com/,www.leachrv.com,40.841995,-96.681106,RVTI,true,"Fireside Omaha, NE",48.3
531,"Legacy RV Center, LLC","3711 S State Street, Salt Lake City, Utah 84115, United States",3711 S State Street,Salt Lake City,UT,Utah,84115,US,801-265-3711,,,40.69052,-111.887803,RVTI,true,"Fireside Layton, UT",25.9
535,Longview RV,"30 Lawnacre Road, Windsor Locks, Connecticut 06096, United States",30 Lawnacre Road,Windsor Locks,CT,Connecticut,06096,US,,https://www.longviewrv.com,www.longviewrv.com,41.905761,-72.631111,RVTI,true,"Fireside North Attleboro, MA",67.1
536,Long View RV Superstores,"27 Lawnacre Rd, Windsor Locks, Connecticut 06096, United States",27 Lawnacre Rd,Windsor Locks,CT,Connecticut,06096,US,860-623-3326,https://www.longviewrv.com,www.longviewrv.com,41.905579,-72.633078,RVTI,true,"Fireside North Attleboro, MA",67.2
539,Major's RV Service Center,"150 MacArthur Blvd., Bourne, Massachusetts 02532, United States",150 MacArthur Blvd.,Bourne,MA,Massachusetts,02532,US,800-287-2833,,,41.733061,-70.585138,RVTI,true,"Fireside North Attleboro, MA",41.7
542,Markquart RV - Burlington,"5712 392nd Ave, Burlington, Wisconsin 53105, United States",5712 392nd Ave,Burlington,WI,Wisconsin,53105,US,262-539-3600,https://www.markquartrvburlington.com/,www.markquartrvburlington.com,42.584259,-88.28832,RVTI,true,"Fireside Kenosha, WI",23.8
547,Matthews RV Repair,"410 County Road 743, Yancey, Texas 78886, United States",410 County Road 743,Yancey,TX,Texas,78886,US,888-557-8776,,,29.140144,-99.14792,RVTI,true,"Fireside New Braunfels, TX",72.8
549,McClain's RV Superstore - Ft. Worth,"10100 South Fwy, Fort Worth, Texas 76140, United States",10100 South Fwy,Fort Worth,TX,Texas,76140,US,817-568-1999,http://www.mcclainsrv.com/,www.mcclainsrv.com,32.608406,-97.322775,RVTI,true,"Fireside Fort Worth, TX",10.2
551,McClain's RV Superstores - Denton/Corinth (HQ),"5601 South I-35, Corinth, Texas 76210-2319, United States",5601 South I-35,Corinth,TX,Texas,76210-2319,US,940-312-5842,https://www.mcclainsrv.com,www.mcclainsrv.com,33.157714,-97.06539,RVTI,true,"Fireside Fort Worth, TX",31.8
552,McClain's RV Superstores - Rockwall,"2505 E I-30, Rockwall, Texas 75087, United States",2505 E I-30,Rockwall,TX,Texas,75087,US,469-267-6070,,,32.9263,-96.394585,RVTI,true,"Fireside Fort Worth, TX",55.6
553,McClain's RV Superstores - Sanger,"13037 Interstate 35, Sanger, Texas 76266, United States",13037 Interstate 35,Sanger,TX,Texas,76266,US,940-312-5832,https://www.mcclainsrv.com,www.mcclainsrv.com,33.402355,-97.182062,RVTI,true,"Fireside Fort Worth, TX",45.5
556,Meyer?s Escape RV of New Jersey,"109 U.S. 206, Branchville, New Jersey 07826, United States",109 U.S. 206,Branchville,NJ,New Jersey,07826,US,973-210-7209,https://www.meyersrvsuperstores.com,www.meyersrvsuperstores.com,41.199775,-74.80373,RVTI,true,"Fireside Montgomery County, PA",74.4
557,Midwest Campers,"3045 Pool Dr., Rapid City, South Dakota 57702, United States",3045 Pool Dr.,Rapid City,SD,South Dakota,57702,US,605-721-7776,,,44.110778,-103.269662,RVTI,true,"Fireside Black Hills, SD",20
558,Midwest RV Center,"6200 Heimos Industrial Park Drive, St. Louis, Missouri 63129, United States",6200 Heimos Industrial Park Drive,St. Louis,MO,Missouri,63129,US,314-487-8000,,,38.464311,-90.371733,RVTI,true,"Fireside Collinsville, IL",25.3
562,Mobile RV Pro,"4122 E Smith Ranch Rd, Eagle Mountain, Utah 84005, United States",4122 E Smith Ranch Rd,Eagle Mountain,UT,Utah,84005,US,(801) 372-7284,,,40.357518,-111.964893,RVTI,true,"Fireside Layton, UT",48.6
563,Mobile RV Repair Specialists,"3305 Camaro Dr Crowley,, Crowley, Texas 76036-5734, United States","3305 Camaro Dr Crowley, ",Crowley,TX,Texas,76036-5734,US,(817) 676-5503,https://www.mobilerepairspecialists.com,www.mobilerepairspecialists.com,32.553401,-97.409806,RVTI,true,"Fireside Fort Worth, TX",14.7
564,Mobile RV Tex of Houston,"22720 Morton Ranch Road - Ste 160-148, Katy, Texas 77449, United States",22720 Morton Ranch Road - Ste 160-148,Katy,TX,Texas,77449,US,832-434-1281,https://www.mobilervtexofhouston.com/,www.mobilervtexofhouston.com,29.818314,-95.765739,RVTI,true,"Fireside Manvel, TX",34.7
565,Moix RV Supercenter,"1213 Collier Drive, Conway, Arkansas 72032, United States",1213 Collier Drive,Conway,AR,Arkansas,72032,US,501-327-2255,,,35.096298,-92.426237,RVTI,true,"Fireside Alexander, AR",32.2
569,Motor Sportsland,"4001 S. State Street, Salt Lake City, Utah 84107, United States",4001 S. State Street,Salt Lake City,UT,Utah,84107,US,801-262-2921,https://www.motorsportsland.com,www.motorsportsland.com,40.684501,-111.887153,RVTI,true,"Fireside Layton, UT",26.3
570,Mountain Creek RV,"1764 Highway 129 S, Cleveland, Georgia 30528, United States",1764 Highway 129 S,Cleveland,GA,Georgia,30528,US,,,,34.572657,-83.763736,RVTI,true,"Fireside Blue Ridge, GA",37.7
572,Muskegon RV,"3555 Apple Ave, Muskegon, Michigan 49442, United States",3555 Apple Ave,Muskegon,MI,Michigan,49442,US,+1 2317 679000,https://muskegonrv.com/,muskegonrv.com,43.234275,-86.156064,RVTI,true,"Fireside Grandville, MI",30
576,National Indoor RV Centers - Phoenix,"11280 North Solar Canyon Way, Surprise, Arizona 85379, United States",11280 North Solar Canyon Way,Surprise,AZ,Arizona,85379,US,520-442-2500,,,33.58633,-112.348196,RVTI,true,"Fireside Apache Junction, AZ",47.5
577,Neff Brothers RV,"4500 Grove Avenue, Lorain, Ohio 44053, United States",4500 Grove Avenue,Lorain,OH,Ohio,44053,US,440-282-5600,https://www.neffbrosrv.com,www.neffbrosrv.com,41.42811,-82.120656,RVTI,true,"Fireside New Philadelphia, OH",73.8
579,Niagara Trailers,"66 Clifford Ave, Welland Ontario L3C2G7, Canada",,,Welland Ontario L3C2G7,Welland Ontario L3C2G7,,CA,,,,42.972495,-79.2642,RVTI,true,"Fireside Jamestown, NY",60.5
580,NICKELL SUPPLY LLC,"Calhoun Memorial Highway 3801, Easley, South Carolina 29640, United States",Calhoun Memorial Highway 3801,Easley,SC,South Carolina,29640,US,1 864 220 5091,http://www.nickellsupply.com,www.nickellsupply.com,34.830387,-82.502527,RVTI,true,"Fireside Asheville, NC",52.9
581,Niemeyer Trailer Sales,"10405 260th St E, Elko, Minnesota 55020, United States",10405 260th St E,Elko,MN,Minnesota,55020,US,952-461-2525,http://www.niemeyers.com/,www.niemeyers.com,44.572217,-93.309464,RVTI,true,"Fireside Buffalo, MN",49.8
